elevatorAddress,unloadCapacity,lat,loadCapacity,odhiRegion,propertyTypeCategory,cert,transportTypes,shortName,propertyType,capacity,lng,fullName
"54034, вул. Заводська, буд. 31а, м. Миколаїв",8500,46.949471,4300,Миколаївська,Державні,5771,"train,autocar,ship,barge","ДПЗКУ, ПАТ (філія ""Миколаївський портовий елеватор"")",ДПЗКУ,69000,32.009139,"Публічне акціонерне товариство ""Державна продовольчо-зернова корпорація України"""
"35602, вул. Залізнична, буд. 50, м. Дубно, Рівненська обл.",1000,50.4166667,1000,Рівненська,Державні,5772,"train,autocar","ДПЗКУ, ПАТ (філія ""Дубенський КХП"")",ДПЗКУ,22700,25.7500000,"Публічне акціонерне товариство ""Державна продовольчо-зернова корпорація України"""
"35670, вул. Львівська, буд. 35, с. Верба, Дубенський р-н., Рівненська обл.",1000,50.2813590,500,Рівненська,Державні,5773,"train,autocar","ДПЗКУ, ПАТ (філія ""Дубенський КХП"", Вербська дільниця)",ДПЗКУ,20300,25.5909810,"Публічне акціонерне товариство ""Державна продовольчо-зернова корпорація України"""
"54052, вул. Айвазовського, буд. 23а; буд. 23; буд. 18, м. Миколаїв   ",10100,46.8589,11000,Миколаївська,Інші,5774,"train,autocar,ship,barge","МСП Ніка-Тера, ТОВ",Приватний,40000,32.006618,"Товариство з обмеженою відповідальністю ""Морський спеціалізований порт ""Ніка-Тера"""
"65003, вул. Хлібна гавань, буд. 4, м. Одеса",13600,46.504943,16500,Одеська,Державні,5775,"train,autocar,ship,barge","ДПЗКУ, ПАТ (філія ""Одеський зерновий термінал"")",ДПЗКУ,100000,30.726839,"Публічне акціонерне товариство ""Державна продовольчо-зернова корпорація України"""
"27100, вул. Чайковського, буд. 28, м. Новоукраїнка,  Кіровоградська обл.",4580,48.3155556,5850,Кіровоградська,Державні,5776,"train,autocar","ДПЗКУ, ПАТ (філія ""Новоукраїнський КХП"")",ДПЗКУ,139620,31.5269444,"Публічне акціонерне товариство ""Державна продовольчо-зернова корпорація України"""
"09832, вул. Кагатна, буд. 3, с. Денихівка, Тетіївський р-н., Київська обл.",5100,49.3013889,10000,Київська,Власники 6+,5779,"train,autocar","НІБУЛОН СП, ТОВ (філія ""Денихівка"")",Нібулон,76000,29.8025000,"Товариство з обмеженою відповідальністю сільськогосподарське підприємство ""НІБУЛОН"""
"67543, 1 км. автодороги порту ""Южний"", буд. 1-А, Визирська сільська рада, Комінтернівський р-н., Одеська обл.",32000,46.686675,39750,Одеська,Інші,5780,"train,autocar,ship,barge","Тіс-Зерно, ТОВ",Приватний,346850,31.002474,"Товариство з обмеженою відповідальністю ""ТІС-ЗЕРНО"""
"12431, вул. Польова, буд. 3, с. Піски, Житомирський р-н., Житомирська обл.",0,50.190528,200,Житомирська,Інші,5781,autocar,"Украгрозакупівля, ТОВ",Приватний,11000,28.769906,"Товариство з обмеженою відповідальністю ""Украгрозакупівля"""
"74501, вул. Леніна, буд. 157, смт. Велика Лепетиха, Великолепетиський р-н., Херсонська обл.",1700,47.1760080,1200,Херсонська,Державні,5782,"autocar,barge","ДПЗКУ, ПАТ (філія ""Великолепетиський елеватор"")",ДПЗКУ,45500,33.9444140,"Публічне акціонерне товариство ""Державна продовольчо-зернова корпорація України"""
"79019, вул. Б. Хмельницького, буд. 88, м. Львів",200,49.853341,450,Львівська,Державні,5783,"train,autocar","ДПЗКУ, ПАТ (філія ""Львівський КХП"")",ДПЗКУ,14300,24.037743,"Публічне акціонерне товариство ""Державна продовольчо-зернова корпорація України"""
